	distance	word_pos	sent_pos	sent_nr	subj_nr	token	resolved	rt_fp	spill_fp	inverse_distance	clean_token	reflexive	ana_category	multiple_drefs	word_length	num_prev_anas	target_skipped	spill_skipped
5243	-7	12	138	185	39	his	1	172	148	-7	his	False	P	False	3	0	0	0
5245	-7	12	181	185	41	his	1	192	372	-7	his	False	P	False	3	0	0	0
5247	-7	12	69	185	43	his	1	552	0	-7	his	False	P	False	3	0	0	1
5251	-5	9	133	187	4	he	1	132	288	-5	he	False	O	False	2	1	0	0
5254	-5	9	205	187	7	he	1	148	116	-5	he	False	O	False	2	1	0	0
5255	-5	9	115	187	8	he	1	176	152	-5	he	False	O	False	2	1	0	0
5259	-5	9	182	187	13	he	1	196	176	-5	he	False	O	False	2	1	0	0
5260	-5	9	63	187	14	he	1	176	208	-5	he	False	O	False	2	1	0	0
5262	-5	9	112	187	16	he	1	252	160	-5	he	False	O	False	2	1	0	0
5269	-5	9	189	187	23	he	1	216	312	-5	he	False	O	False	2	1	0	0
5277	-5	9	49	187	32	he	1	240	420	-5	he	False	O	False	2	1	0	0
5282	-5	9	202	187	37	he	1	148	140	-5	he	False	O	False	2	1	0	0
5286	-5	9	94	187	41	he	1	180	252	-5	he	False	O	False	2	1	0	0
5287	-5	9	36	187	42	he	1	152	0	-5	he	False	O	False	2	1	0	1
5297	-6	12	190	187	10	it	1	192	580	-6	it	False	O	False	2	2	0	0
5302	-6	12	90	187	15	it	1	952	0	-6	it	False	O	False	2	2	0	1
5303	-6	12	112	187	16	it	1	172	544	-6	it	False	O	False	2	2	0	0
5307	-6	12	8	187	20	it	1	152	252	-6	it	False	O	False	2	2	0	0
5310	-6	12	189	187	23	it	1	344	408	-6	it	False	O	False	2	2	0	0
5312	-6	12	132	187	25	it	1	252	72	-6	it	False	O	False	2	2	0	0
5314	-6	12	108	187	28	it	1	184	0	-6	it	False	O	False	2	2	0	1
5325	-6	12	73	187	39	it	1	528	0	-6	it	False	O	False	2	2	0	1
5328	-6	12	36	187	42	it	1	264	0	-6	it	False	O	False	2	2	0	1
5330	-5	6	84	188	1	he	1	276	304	-5	he	False	O	False	2	1	0	0
5331	-5	6	153	188	2	he	1	140	152	-5	he	False	O	False	2	1	0	0
5332	-5	6	205	188	3	he	1	172	280	-5	he	False	O	False	2	1	0	0
5334	-5	6	147	188	5	he	1	320	0	-5	he	False	O	False	2	1	0	1
5337	-5	6	163	188	8	he	1	348	0	-5	he	False	O	False	2	1	0	1
5340	-5	6	100	188	12	he	1	172	172	-5	he	False	O	False	2	1	0	0
5342	-5	6	3	188	14	he	1	172	228	-5	he	False	O	False	2	1	0	0
5343	-5	6	161	188	15	he	1	208	0	-5	he	False	O	False	2	1	0	1
5345	-5	6	152	188	17	he	1	264	160	-5	he	False	O	False	2	1	0	0
5350	-5	6	147	188	22	he	1	216	148	-5	he	False	O	False	2	1	0	0
5354	-5	6	202	188	27	he	1	232	184	-5	he	False	O	False	2	1	0	0
5356	-5	6	87	188	29	he	1	172	0	-5	he	False	O	False	2	1	0	1
5358	-5	6	14	188	31	he	1	112	0	-5	he	False	O	False	2	1	0	1
5359	-5	6	111	188	32	he	1	184	188	-5	he	False	O	False	2	1	0	0
5360	-5	6	161	188	33	he	1	172	96	-5	he	False	O	False	2	1	0	0
5363	-5	6	197	188	36	he	1	212	0	-5	he	False	O	False	2	1	0	1
5364	-5	6	199	188	37	he	1	268	200	-5	he	False	O	False	2	1	0	0
5367	-5	6	57	188	40	he	1	140	228	-5	he	False	O	False	2	1	0	0
5369	-5	6	67	188	42	he	1	164	148	-5	he	False	O	False	2	1	0	0
5370	-5	6	9	188	43	he	1	168	132	-5	he	False	O	False	2	1	0	0
5371	-5	8	184	190	1	he	1	180	412	-5	he	False	O	False	2	1	0	0
5373	-5	8	60	190	3	he	1	164	504	-5	he	False	O	False	2	1	0	0
5374	-5	8	109	190	4	he	1	144	164	-5	he	False	O	False	2	1	0	0
5379	-5	8	26	190	10	he	1	184	64	-5	he	False	O	False	2	1	0	0
5380	-5	8	33	190	11	he	1	196	172	-5	he	False	O	False	2	1	0	0
5381	-5	8	19	190	12	he	1	148	0	-5	he	False	O	False	2	1	0	1
5383	-5	8	15	190	14	he	1	144	628	-5	he	False	O	False	2	1	0	0
5385	-5	8	190	190	16	he	1	212	196	-5	he	False	O	False	2	1	0	0
5386	-5	8	89	190	17	he	1	128	0	-5	he	False	O	False	2	1	0	1
5387	-5	8	26	190	18	he	1	212	0	-5	he	False	O	False	2	1	0	1
5388	-5	8	146	190	19	he	1	116	152	-5	he	False	O	False	2	1	0	0
5390	-5	8	137	190	21	he	1	156	0	-5	he	False	O	False	2	1	0	1
5392	-5	8	55	190	23	he	1	424	116	-5	he	False	O	False	2	1	0	0
5395	-5	8	115	190	27	he	1	220	204	-5	he	False	O	False	2	1	0	0
5397	-5	8	156	190	29	he	1	176	164	-5	he	False	O	False	2	1	0	0
5398	-5	8	119	190	30	he	1	504	212	-5	he	False	O	False	2	1	0	0
5402	-5	8	62	190	34	he	1	116	0	-5	he	False	O	False	2	1	0	1
5406	-5	8	147	190	38	he	1	196	172	-5	he	False	O	False	2	1	0	0
5410	-5	8	155	190	42	he	1	204	244	-5	he	False	O	False	2	1	0	0
5412	-3	8	184	190	1	my	1	180	412	-3	my	False	O	False	2	1	0	0
5414	-3	8	60	190	3	my	1	164	504	-3	my	False	O	False	2	1	0	0
5415	-3	8	109	190	4	my	1	144	164	-3	my	False	O	False	2	1	0	0
5420	-3	8	26	190	10	my	1	184	64	-3	my	False	O	False	2	1	0	0
5421	-3	8	33	190	11	my	1	196	172	-3	my	False	O	False	2	1	0	0
5422	-3	8	19	190	12	my	1	148	0	-3	my	False	O	False	2	1	0	1
5424	-3	8	15	190	14	my	1	144	628	-3	my	False	O	False	2	1	0	0
5426	-3	8	190	190	16	my	1	212	196	-3	my	False	O	False	2	1	0	0
5427	-3	8	89	190	17	my	1	128	0	-3	my	False	O	False	2	1	0	1
5428	-3	8	26	190	18	my	1	212	0	-3	my	False	O	False	2	1	0	1
5429	-3	8	146	190	19	my	1	116	152	-3	my	False	O	False	2	1	0	0
5431	-3	8	137	190	21	my	1	156	0	-3	my	False	O	False	2	1	0	1
5433	-3	8	55	190	23	my	1	424	116	-3	my	False	O	False	2	1	0	0
5436	-3	8	115	190	27	my	1	220	204	-3	my	False	O	False	2	1	0	0
5438	-3	8	156	190	29	my	1	176	164	-3	my	False	O	False	2	1	0	0
5439	-3	8	119	190	30	my	1	504	212	-3	my	False	O	False	2	1	0	0
5443	-3	8	62	190	34	my	1	116	0	-3	my	False	O	False	2	1	0	1
5447	-3	8	147	190	38	my	1	196	172	-3	my	False	O	False	2	1	0	0
5451	-3	8	155	190	42	my	1	204	244	-3	my	False	O	False	2	1	0	0
5453	-3	8	184	190	1	my	1	180	412	-3	my	False	O	False	2	1	0	0
5455	-3	8	60	190	3	my	1	164	504	-3	my	False	O	False	2	1	0	0
5456	-3	8	109	190	4	my	1	144	164	-3	my	False	O	False	2	1	0	0
5461	-3	8	26	190	10	my	1	184	64	-3	my	False	O	False	2	1	0	0
5462	-3	8	33	190	11	my	1	196	172	-3	my	False	O	False	2	1	0	0
5463	-3	8	19	190	12	my	1	148	0	-3	my	False	O	False	2	1	0	1
5465	-3	8	15	190	14	my	1	144	628	-3	my	False	O	False	2	1	0	0
5467	-3	8	190	190	16	my	1	212	196	-3	my	False	O	False	2	1	0	0
5468	-3	8	89	190	17	my	1	128	0	-3	my	False	O	False	2	1	0	1
5469	-3	8	26	190	18	my	1	212	0	-3	my	False	O	False	2	1	0	1
5470	-3	8	146	190	19	my	1	116	152	-3	my	False	O	False	2	1	0	0
5472	-3	8	137	190	21	my	1	156	0	-3	my	False	O	False	2	1	0	1
5474	-3	8	55	190	23	my	1	424	116	-3	my	False	O	False	2	1	0	0
5477	-3	8	115	190	27	my	1	220	204	-3	my	False	O	False	2	1	0	0
5479	-3	8	156	190	29	my	1	176	164	-3	my	False	O	False	2	1	0	0
5480	-3	8	119	190	30	my	1	504	212	-3	my	False	O	False	2	1	0	0
5484	-3	8	62	190	34	my	1	116	0	-3	my	False	O	False	2	1	0	1
5488	-3	8	147	190	38	my	1	196	172	-3	my	False	O	False	2	1	0	0
5492	-3	8	155	190	42	my	1	204	244	-3	my	False	O	False	2	1	0	0
5496	-3	10	172	194	3	it	1	324	224	-3	it	False	O	False	2	0	0	0
5500	-3	10	95	194	7	it	1	40	0	-3	it	False	O	False	2	0	0	1
5509	-3	10	6	194	16	it	1	196	0	-3	it	False	O	False	2	0	0	1
5511	-3	10	83	194	19	it	1	204	0	-3	it	False	O	False	2	0	0	1
5512	-3	10	51	194	20	it	1	292	0	-3	it	False	O	False	2	0	0	1
5515	-3	10	69	194	23	it	1	100	508	-3	it	False	O	False	2	0	0	0
5518	-3	10	165	194	27	it	1	176	0	-3	it	False	O	False	2	0	0	1
5519	-3	10	149	194	28	it	1	168	0	-3	it	False	O	False	2	0	0	1
5520	-3	10	6	194	29	it	1	496	0	-3	it	False	O	False	2	0	0	1
5522	-3	10	18	194	31	it	1	132	0	-3	it	False	O	False	2	0	0	1
5528	-3	10	64	194	37	it	1	124	176	-3	it	False	O	False	2	0	0	0
5529	-3	10	201	194	38	it	1	144	0	-3	it	False	O	False	2	0	0	1
5531	-3	10	21	194	40	it	1	200	136	-3	it	False	O	False	2	0	0	0
5532	-3	10	168	194	41	it	1	268	0	-3	it	False	O	False	2	0	0	1
5533	-3	10	161	194	42	it	1	208	0	-3	it	False	O	False	2	0	0	1
5536	-4	5	192	195	2	he	1	140	0	-4	he	False	O	False	2	0	0	1
5538	-4	5	164	195	4	he	1	160	160	-4	he	False	O	False	2	0	0	0
5540	-4	5	43	195	6	he	1	156	128	-4	he	False	O	False	2	0	0	0
5541	-4	5	56	195	7	he	1	88	0	-4	he	False	O	False	2	0	0	1
5542	-4	5	41	195	8	he	1	196	132	-4	he	False	O	False	2	0	0	0
5543	-4	5	149	195	10	he	1	116	0	-4	he	False	O	False	2	0	0	1
5546	-4	5	98	195	13	he	1	192	224	-4	he	False	O	False	2	0	0	0
5547	-4	5	169	195	14	he	1	172	208	-4	he	False	O	False	2	0	0	0
5557	-4	5	93	195	24	he	1	168	0	-4	he	False	O	False	2	0	0	1
5558	-4	5	28	195	25	he	1	144	172	-4	he	False	O	False	2	0	0	0
5560	-4	5	152	195	28	he	1	392	164	-4	he	False	O	False	2	0	0	0
5561	-4	5	119	195	29	he	1	204	0	-4	he	False	O	False	2	0	0	1
5563	-4	5	116	195	31	he	1	168	0	-4	he	False	O	False	2	0	0	1
5564	-4	5	74	195	32	he	1	164	208	-4	he	False	O	False	2	0	0	0
5565	-4	5	41	195	33	he	1	148	168	-4	he	False	O	False	2	0	0	0
5566	-4	5	137	195	34	he	1	184	0	-4	he	False	O	False	2	0	0	1
5567	-4	5	85	195	35	he	1	196	144	-4	he	False	O	False	2	0	0	0
5568	-4	5	61	195	36	he	1	176	0	-4	he	False	O	False	2	0	0	1
5571	-4	5	123	195	39	he	1	144	0	-4	he	False	O	False	2	0	0	1
5573	-4	5	132	195	41	he	1	168	0	-4	he	False	O	False	2	0	0	1
5574	-4	5	139	195	42	he	1	196	0	-4	he	False	O	False	2	0	0	1
5577	-8	9	37	197	2	he	1	108	116	-8	he	False	O	False	2	0	0	0
5578	-8	9	195	197	3	he	1	168	196	-8	he	False	O	False	2	0	0	0
5580	-8	9	93	197	5	he	1	96	300	-8	he	False	O	False	2	0	0	0
5583	-8	9	24	197	8	he	1	176	140	-8	he	False	O	False	2	0	0	0
5584	-8	9	8	197	10	he	1	168	88	-8	he	False	O	False	2	0	0	0
5585	-8	9	31	197	11	he	1	168	168	-8	he	False	O	False	2	0	0	0
5586	-8	9	61	197	12	he	1	272	244	-8	he	False	O	False	2	0	0	0
5587	-8	9	78	197	13	he	1	216	0	-8	he	False	O	False	2	0	0	1
5598	-8	9	181	197	25	he	1	228	0	-8	he	False	O	False	2	0	0	1
5600	-8	9	101	197	28	he	1	144	420	-8	he	False	O	False	2	0	0	0
5601	-8	9	201	197	29	he	1	160	0	-8	he	False	O	False	2	0	0	1
5609	-8	9	50	197	37	he	1	124	0	-8	he	False	O	False	2	0	0	1
5615	-8	9	25	197	43	he	1	204	0	-8	he	False	O	False	2	0	0	1
5617	-8	12	58	199	2	his	1	80	400	-8	his	False	P	False	3	0	0	0
5618	-8	12	82	199	3	his	1	204	264	-8	his	False	P	False	3	0	0	0
5620	-8	12	34	199	5	his	1	164	128	-8	his	False	P	False	3	0	0	0
5622	-8	12	173	199	7	his	1	140	88	-8	his	False	P	False	3	0	0	0
5623	-8	12	121	199	8	his	1	164	452	-8	his	False	P	False	3	0	0	0
5624	-8	12	8	199	9	his	1	160	528	-8	his	False	P	False	3	0	0	0
5626	-8	12	6	199	11	his	1	264	164	-8	his	False	P	False	3	0	0	0
5631	-8	12	141	199	16	his	1	204	468	-8	his	False	P	False	3	0	0	0
5633	-8	12	117	199	18	his	1	204	196	-8	his	False	P	False	3	0	0	0
5634	-8	12	46	199	19	his	1	164	148	-8	his	False	P	False	3	0	0	0
5635	-8	12	49	199	20	his	1	252	156	-8	his	False	P	False	3	0	0	0
5637	-8	12	107	199	22	his	1	448	336	-8	his	False	P	False	3	0	0	0
5638	-8	12	177	199	23	his	1	496	716	-8	his	False	P	False	3	0	0	0
5639	-8	12	194	199	24	his	1	164	160	-8	his	False	P	False	3	0	0	0
5640	-8	12	53	199	25	his	1	228	160	-8	his	False	P	False	3	0	0	0
5642	-8	12	201	199	28	his	1	180	180	-8	his	False	P	False	3	0	0	0
5644	-8	12	21	199	30	his	1	92	440	-8	his	False	P	False	3	0	0	0
5645	-8	12	16	199	31	his	1	152	152	-8	his	False	P	False	3	0	0	0
5646	-8	12	42	199	32	his	1	84	292	-8	his	False	P	False	3	0	0	0
5647	-8	12	100	199	33	his	1	232	220	-8	his	False	P	False	3	0	0	0
5650	-8	12	46	199	36	his	1	148	216	-8	his	False	P	False	3	0	0	0
5651	-8	12	82	199	37	his	1	148	140	-8	his	False	P	False	3	0	0	0
5652	-8	12	143	199	38	his	1	220	220	-8	his	False	P	False	3	0	0	0
5654	-8	12	4	199	40	his	1	136	260	-8	his	False	P	False	3	0	0	0
5655	-8	12	96	199	41	his	1	228	512	-8	his	False	P	False	3	0	0	0
5656	-8	12	71	199	42	his	1	148	248	-8	his	False	P	False	3	0	0	0
5657	-8	12	157	199	43	his	1	128	236	-8	his	False	P	False	3	0	0	0
5658	-3	6	69	201	1	her	1	220	148	-3	her	False	O	False	3	1	0	0
5659	-3	6	77	201	2	her	1	160	140	-3	her	False	O	False	3	1	0	0
5660	-3	6	203	201	3	her	1	300	144	-3	her	False	O	False	3	1	0	0
5662	-3	6	150	201	5	her	1	216	152	-3	her	False	O	False	3	1	0	0
5665	-3	6	72	201	8	her	1	156	132	-3	her	False	O	False	3	1	0	0
5666	-3	6	13	201	10	her	1	244	116	-3	her	False	O	False	3	1	0	0
5667	-3	6	204	201	11	her	1	140	128	-3	her	False	O	False	3	1	0	0
5668	-3	6	167	201	12	her	1	128	228	-3	her	False	O	False	3	1	0	0
5669	-3	6	38	201	13	her	1	184	0	-3	her	False	O	False	3	1	0	1
5671	-3	6	66	201	15	her	1	148	0	-3	her	False	O	False	3	1	0	1
5672	-3	6	85	201	16	her	1	368	224	-3	her	False	O	False	3	1	0	0
5675	-3	6	179	201	19	her	1	192	84	-3	her	False	O	False	3	1	0	0
5678	-3	6	8	201	22	her	1	288	256	-3	her	False	O	False	3	1	0	0
5679	-3	6	203	201	23	her	1	164	324	-3	her	False	O	False	3	1	0	0
5681	-3	6	139	201	25	her	1	168	152	-3	her	False	O	False	3	1	0	0
5685	-3	6	96	201	30	her	1	264	208	-3	her	False	O	False	3	1	0	0
5687	-3	6	32	201	32	her	1	208	164	-3	her	False	O	False	3	1	0	0
5688	-3	6	32	201	33	her	1	280	100	-3	her	False	O	False	3	1	0	0
5690	-3	6	73	201	35	her	1	168	0	-3	her	False	O	False	3	1	0	1
5692	-3	6	68	201	37	her	1	96	316	-3	her	False	O	False	3	1	0	0
5694	-3	6	102	201	39	her	1	148	128	-3	her	False	O	False	3	1	0	0
5699	-2	8	19	202	1	he	1	196	288	-2	he	False	O	False	2	1	0	0
5700	-2	8	93	202	2	he	1	164	196	-2	he	False	O	False	2	1	0	0
5705	-2	8	201	202	7	he	1	144	0	-2	he	False	O	False	2	1	0	1
5709	-2	8	172	202	12	he	1	168	0	-2	he	False	O	False	2	1	0	1
5711	-2	8	16	202	14	he	1	160	300	-2	he	False	O	False	2	1	0	0
5715	-2	8	9	202	18	he	1	212	0	-2	he	False	O	False	2	1	0	1
5716	-2	8	49	202	19	he	1	164	116	-2	he	False	O	False	2	1	0	0
5718	-2	8	99	202	21	he	1	148	0	-2	he	False	O	False	2	1	0	1
5719	-2	8	138	202	22	he	1	188	248	-2	he	False	O	False	2	1	0	0
5720	-2	8	151	202	23	he	1	80	212	-2	he	False	O	False	2	1	0	0
5723	-2	8	61	202	27	he	1	300	0	-2	he	False	O	False	2	1	0	1
5724	-2	8	39	202	28	he	1	184	492	-2	he	False	O	False	2	1	0	0
5726	-2	8	11	202	30	he	1	196	124	-2	he	False	O	False	2	1	0	0
5728	-2	8	188	202	32	he	1	188	168	-2	he	False	O	False	2	1	0	0
5729	-2	8	55	202	33	he	1	148	180	-2	he	False	O	False	2	1	0	0
5733	-2	8	140	202	37	he	1	288	192	-2	he	False	O	False	2	1	0	0
5734	-2	8	76	202	38	he	1	196	176	-2	he	False	O	False	2	1	0	0
5736	-2	8	101	202	40	he	1	136	148	-2	he	False	O	False	2	1	0	0
5739	-2	8	100	202	43	he	1	196	0	-2	he	False	O	False	2	1	0	1
5740	-3	4	70	209	1	his	1	296	0	-3	his	False	P	False	3	1	0	1
5741	-3	4	56	209	2	his	1	132	136	-3	his	False	P	False	3	1	0	0
5742	-3	4	183	209	3	his	1	156	160	-3	his	False	P	False	3	1	0	0
5743	-3	4	160	209	4	his	1	160	160	-3	his	False	P	False	3	1	0	0
5746	-3	4	172	209	7	his	1	184	140	-3	his	False	P	False	3	1	0	0
5747	-3	4	136	209	8	his	1	140	0	-3	his	False	P	False	3	1	0	1
5748	-3	4	43	209	10	his	1	132	100	-3	his	False	P	False	3	1	0	0
5749	-3	4	147	209	11	his	1	224	132	-3	his	False	P	False	3	1	0	0
5751	-3	4	171	209	13	his	1	264	0	-3	his	False	P	False	3	1	0	1
5754	-3	4	21	209	16	his	1	316	0	-3	his	False	P	False	3	1	0	1
5755	-3	4	1	209	17	his	1	164	180	-3	his	False	P	False	3	1	0	0
5757	-3	4	47	209	19	his	1	172	504	-3	his	False	P	False	3	1	0	0
5759	-3	4	45	209	21	his	1	84	152	-3	his	False	P	False	3	1	0	0
5760	-3	4	96	209	22	his	1	428	0	-3	his	False	P	False	3	1	0	1
5761	-3	4	113	209	23	his	1	172	356	-3	his	False	P	False	3	1	0	0
5763	-3	4	122	209	25	his	1	148	192	-3	his	False	P	False	3	1	0	0
5764	-3	4	170	209	27	his	1	372	0	-3	his	False	P	False	3	1	0	1
5765	-3	4	156	209	28	his	1	300	0	-3	his	False	P	False	3	1	0	1
5766	-3	4	202	209	29	his	1	176	140	-3	his	False	P	False	3	1	0	0
5767	-3	4	194	209	30	his	1	156	0	-3	his	False	P	False	3	1	0	1
5768	-3	4	107	209	31	his	1	144	0	-3	his	False	P	False	3	1	0	1
5769	-3	4	94	209	32	his	1	152	168	-3	his	False	P	False	3	1	0	0
5770	-3	4	104	209	33	his	1	184	200	-3	his	False	P	False	3	1	0	0
5774	-3	4	45	209	37	his	1	128	192	-3	his	False	P	False	3	1	0	0
5777	-3	4	34	209	40	his	1	188	116	-3	his	False	P	False	3	1	0	0
5780	-3	4	13	209	43	his	1	144	100	-3	his	False	P	False	3	1	0	0
5781	-3	3	99	210	1	his	1	120	252	-3	his	False	P	False	3	1	0	0
5782	-3	3	86	210	2	his	1	220	52	-3	his	False	P	False	3	1	0	0
5783	-3	3	138	210	3	his	1	140	160	-3	his	False	P	False	3	1	0	0
5784	-3	3	46	210	4	his	1	124	156	-3	his	False	P	False	3	1	0	0
5787	-3	3	149	210	7	his	1	216	156	-3	his	False	P	False	3	1	0	0
5788	-3	3	69	210	8	his	1	276	212	-3	his	False	P	False	3	1	0	0
5789	-3	3	59	210	10	his	1	124	176	-3	his	False	P	False	3	1	0	0
5790	-3	3	144	210	11	his	1	144	172	-3	his	False	P	False	3	1	0	0
5791	-3	3	95	210	12	his	1	224	88	-3	his	False	P	False	3	1	0	0
5792	-3	3	59	210	13	his	1	208	132	-3	his	False	P	False	3	1	0	0
5793	-3	3	88	210	14	his	1	152	316	-3	his	False	P	False	3	1	0	0
5795	-3	3	133	210	16	his	1	428	132	-3	his	False	P	False	3	1	0	0
5796	-3	3	163	210	17	his	1	316	0	-3	his	False	P	False	3	1	0	1
5798	-3	3	123	210	19	his	1	184	208	-3	his	False	P	False	3	1	0	0
5799	-3	3	174	210	20	his	1	220	188	-3	his	False	P	False	3	1	0	0
5801	-3	3	192	210	22	his	1	168	196	-3	his	False	P	False	3	1	0	0
5802	-3	3	37	210	23	his	1	240	268	-3	his	False	P	False	3	1	0	0
5803	-3	3	41	210	24	his	1	248	124	-3	his	False	P	False	3	1	0	0
5804	-3	3	61	210	25	his	1	328	0	-3	his	False	P	False	3	1	0	1
5805	-3	3	176	210	27	his	1	300	260	-3	his	False	P	False	3	1	0	0
5806	-3	3	111	210	28	his	1	248	204	-3	his	False	P	False	3	1	0	0
5808	-3	3	182	210	30	his	1	332	156	-3	his	False	P	False	3	1	0	0
5809	-3	3	49	210	31	his	1	204	0	-3	his	False	P	False	3	1	0	1
5810	-3	3	173	210	32	his	1	164	180	-3	his	False	P	False	3	1	0	0
5811	-3	3	125	210	33	his	1	172	152	-3	his	False	P	False	3	1	0	0
5812	-3	3	54	210	34	his	1	212	260	-3	his	False	P	False	3	1	0	0
5815	-3	3	76	210	37	his	1	184	172	-3	his	False	P	False	3	1	0	0
5817	-3	3	50	210	39	his	1	164	384	-3	his	False	P	False	3	1	0	0
5820	-3	3	115	210	42	his	1	320	360	-3	his	False	P	False	3	1	0	0
5821	-3	3	168	210	43	his	1	132	0	-3	his	False	P	False	3	1	0	1
5822	-7	11	99	210	1	his	1	156	352	-7	his	False	P	False	3	2	0	0
5823	-7	11	86	210	2	his	1	156	112	-7	his	False	P	False	3	2	0	0
5829	-7	11	69	210	8	his	1	236	116	-7	his	False	P	False	3	2	0	0
5830	-7	11	59	210	10	his	1	148	128	-7	his	False	P	False	3	2	0	0
5832	-7	11	95	210	12	his	1	292	140	-7	his	False	P	False	3	2	0	0
5836	-7	11	133	210	16	his	1	204	320	-7	his	False	P	False	3	2	0	0
5839	-7	11	123	210	19	his	1	176	264	-7	his	False	P	False	3	2	0	0
5840	-7	11	174	210	20	his	1	188	0	-7	his	False	P	False	3	2	0	1
5841	-7	11	180	210	21	his	1	260	0	-7	his	False	P	False	3	2	0	1
5843	-7	11	37	210	23	his	1	316	360	-7	his	False	P	False	3	2	0	0
5847	-7	11	111	210	28	his	1	384	236	-7	his	False	P	False	3	2	0	0
5849	-7	11	182	210	30	his	1	248	176	-7	his	False	P	False	3	2	0	0
5850	-7	11	49	210	31	his	1	172	0	-7	his	False	P	False	3	2	0	1
5852	-7	11	125	210	33	his	1	252	180	-7	his	False	P	False	3	2	0	0
5853	-7	11	54	210	34	his	1	176	0	-7	his	False	P	False	3	2	0	1
5854	-7	11	130	210	35	his	1	152	0	-7	his	False	P	False	3	2	0	1
5855	-7	11	161	210	36	his	1	100	0	-7	his	False	P	False	3	2	0	1
5856	-7	11	76	210	37	his	1	148	264	-7	his	False	P	False	3	2	0	0
5861	-7	11	115	210	42	his	1	184	220	-7	his	False	P	False	3	2	0	0
5862	-7	11	168	210	43	his	1	132	0	-7	his	False	P	False	3	2	0	1
5865	-3	3	152	221	3	his	1	328	0	-3	his	False	P	False	3	0	0	1
5866	-3	3	93	221	4	his	1	180	0	-3	his	False	P	False	3	0	0	1
5867	-3	3	47	221	5	his	1	248	0	-3	his	False	P	False	3	0	0	1
5868	-3	3	176	221	6	his	1	124	116	-3	his	False	P	False	3	0	0	0
5870	-3	3	37	221	8	his	1	168	0	-3	his	False	P	False	3	0	0	1
5871	-3	3	65	221	10	his	1	176	80	-3	his	False	P	False	3	0	0	0
5874	-3	3	76	221	13	his	1	100	0	-3	his	False	P	False	3	0	0	1
5875	-3	3	146	221	14	his	1	496	104	-3	his	False	P	False	3	0	0	0
5877	-3	3	30	221	16	his	1	216	164	-3	his	False	P	False	3	0	0	0
5882	-3	3	85	221	21	his	1	132	136	-3	his	False	P	False	3	0	0	0
5883	-3	3	18	221	22	his	1	116	208	-3	his	False	P	False	3	0	0	0
5884	-3	3	49	221	23	his	1	220	320	-3	his	False	P	False	3	0	0	0
5885	-3	3	169	221	24	his	1	172	168	-3	his	False	P	False	3	0	0	0
5886	-3	3	177	221	25	his	1	132	204	-3	his	False	P	False	3	0	0	0
5888	-3	3	175	221	28	his	1	260	152	-3	his	False	P	False	3	0	0	0
5890	-3	3	36	221	30	his	1	228	60	-3	his	False	P	False	3	0	0	0
5892	-3	3	117	221	32	his	1	328	0	-3	his	False	P	False	3	0	0	1
5893	-3	3	49	221	33	his	1	340	152	-3	his	False	P	False	3	0	0	0
5895	-3	3	46	221	35	his	1	180	188	-3	his	False	P	False	3	0	0	0
5897	-3	3	105	221	37	his	1	128	144	-3	his	False	P	False	3	0	0	0
5899	-3	3	170	221	39	his	1	228	0	-3	his	False	P	False	3	0	0	1
5903	-3	3	45	221	43	his	1	88	128	-3	his	False	P	False	3	0	0	0
5904	-8	13	170	227	1	his	1	456	508	-8	his	False	P	False	3	1	0	0
5905	-8	13	88	227	2	his	1	236	136	-8	his	False	P	False	3	1	0	0
5906	-8	13	56	227	3	his	1	364	256	-8	his	False	P	False	3	1	0	0
5909	-8	13	180	227	6	his	1	204	0	-8	his	False	P	False	3	1	0	1
5910	-8	13	36	227	7	his	1	148	0	-8	his	False	P	False	3	1	0	1
5911	-8	13	172	227	8	his	1	184	0	-8	his	False	P	False	3	1	0	1
5912	-8	13	152	227	10	his	1	324	232	-8	his	False	P	False	3	1	0	0
5913	-8	13	164	227	11	his	1	304	720	-8	his	False	P	False	3	1	0	0
5914	-8	13	102	227	12	his	1	268	176	-8	his	False	P	False	3	1	0	0
5915	-8	13	82	227	13	his	1	256	776	-8	his	False	P	False	3	1	0	0
5917	-8	13	54	227	15	his	1	236	0	-8	his	False	P	False	3	1	0	1
5918	-8	13	29	227	16	his	1	220	336	-8	his	False	P	False	3	1	0	0
5920	-8	13	27	227	18	his	1	320	0	-8	his	False	P	False	3	1	0	1
5922	-8	13	188	227	20	his	1	284	136	-8	his	False	P	False	3	1	0	0
5924	-8	13	93	227	22	his	1	288	0	-8	his	False	P	False	3	1	0	1
5928	-8	13	65	227	27	his	1	416	0	-8	his	False	P	False	3	1	0	1
5929	-8	13	70	227	28	his	1	824	328	-8	his	False	P	False	3	1	0	0
5931	-8	13	138	227	30	his	1	124	368	-8	his	False	P	False	3	1	0	0
5932	-8	13	19	227	31	his	1	120	0	-8	his	False	P	False	3	1	0	1
5933	-8	13	87	227	32	his	1	236	0	-8	his	False	P	False	3	1	0	1
5934	-8	13	33	227	33	his	1	96	164	-8	his	False	P	False	3	1	0	0
5937	-8	13	12	227	36	his	1	216	164	-8	his	False	P	False	3	1	0	0
5938	-8	13	57	227	37	his	1	124	284	-8	his	False	P	False	3	1	0	0
5940	-8	13	13	227	39	his	1	152	152	-8	his	False	P	False	3	1	0	0
5941	-8	13	64	227	40	his	1	268	96	-8	his	False	P	False	3	1	0	0
